"frame","meanBase","meanPPAO","meanPPDP","meanComb","rawBase2","rawBase3","rawBase4","rawBase5","rawBase6","rawPPAO2","rawPPAO3","rawPPAO4","rawPPAO5","rawPPAO6","rawPPDP2","rawPPDP3","rawPPDP4","rawPPDP5","rawPPDP6","rawComb2","rawComb3","rawComb4","rawComb5","rawComb6"
1355,328.103503418,62.1765937805,26.95214118958,30.27607269288,328.026123047,328.184173584,328.210876465,328.330444336,327.765899658,62.654094696,62.6489639282,61.5773544312,61.6055831909,62.3969726562,27.3798599243,27.1622543335,26.6146469116,26.6557044983,26.9482402802,30.3041973114,29.9854869843,30.3544921875,30.2302932739,30.5058937073
1356,327.30513916,61.9479019165,26.86212158204,30.15731239318,326.930389404,327.236785889,327.379455566,327.575500488,327.403564453,61.7862358093,60.5904312134,61.4336547852,63.3951873779,62.5340003967,27.3947429657,26.3487968445,27.2530937195,27.0734672546,26.2405071259,30.0917224884,30.3893909454,30.1702461243,29.9901046753,30.1450977325
1357,326.0952636718,61.56996536256,26.82937850952,30.25174560548,325.317321777,326.193389893,326.345825195,326.473602295,326.146179199,62.1131591797,61.7308082581,61.4172325134,61.1991119385,61.3895149231,27.5558948517,26.5499801636,27.0611495972,26.6900901794,26.2897777557,30.1687068939,30.1805095673,30.4520053864,30.2518482208,30.205657959
1358,324.6759033202,61.3536933899,26.74880256652,30.01976890564,324.945739746,324.549560547,324.31552124,324.687103271,324.881591797,61.4085044861,61.6897506714,61.0877418518,61.0112724304,61.5711975098,26.6028423309,26.8035125732,27.2197341919,26.8502159119,26.2677078247,30.3462810516,29.9510993958,29.6601028442,30.0989074707,30.0424537659
1359,323.8421264648,60.77919311524,26.67500114442,30.03352394104,323.088928223,324.448455811,323.856689453,323.577514648,324.239044189,60.5986404419,60.779296875,61.3032951355,60.8260002136,60.3887329102,26.5515193939,26.962097168,25.996213913,27.0965614319,26.7686138153,30.3909320831,30.1040401459,29.9659843445,29.9162006378,29.7904624939
1360,323.6542846682,61.28789825438,26.4186985016,30.265807724,322.898498535,324.194396973,323.38659668,323.538513184,324.253417969,60.5524520874,62.0869865417,61.078502655,61.8693771362,60.8521728516,26.5053310394,26.3606014252,26.2872104645,26.5469017029,26.393447876,30.9092845917,29.9423751831,30.3909320831,29.7442722321,30.34217453
1361,323.123095703,62.11511001586,26.38225975036,29.91681709288,322.921081543,323.361450195,323.40145874,322.659362793,323.272125244,62.0844192505,63.0739097595,61.3746337891,62.3646392822,61.677947998,26.5120029449,26.4663257599,26.1440219879,26.7054862976,26.0834617615,29.4794502258,29.8669319153,30.3355026245,29.9351902008,29.967010498
1362,322.4234680176,61.60465927126,26.47535820006,29.8704216003,321.536407471,323.157684326,322.542327881,321.789428711,323.091491699,60.6817855835,61.2853317261,61.7518501282,61.8457717896,62.4585571289,26.7213973999,27.4912281036,25.9957008362,25.9135856628,26.2548789978,29.7376003265,29.6282844543,30.3822059631,29.8566665649,29.7473506927
1363,321.5463745116,60.76728668212,26.44179306032,30.04532699584,322.138946533,321.211029053,321.413238525,321.329071045,321.639587402,60.1464958191,60.6745986938,61.5362968445,61.0153770447,60.4636650085,26.6521110535,26.4617061615,26.7737445831,26.1686573029,26.1527462006,30.4509773254,29.7011604309,30.0794048309,30.0717067719,29.9233856201
1364,320.1234191894,61.04278488158,26.25313339232,29.88171272278,319.725769043,320.501251221,320.400146484,320.276977539,319.71295166,60.8911781311,61.5881347656,61.2935447693,61.2350387573,60.2060279846,26.0357322693,26.7429523468,26.203042984,26.0203361511,26.2636032104,29.7648010254,29.6323890686,29.9254398346,29.8269004822,30.2590332031
1365,319.1803222656,60.81758270264,26.29881019594,29.62479400636,319.165344238,318.933868408,318.417053223,319.371643066,320.013702393,60.6335411072,60.1567573547,61.2560806274,60.7485046387,61.2930297852,26.5741024017,25.9864635468,26.431427002,25.8596973419,26.6423606873,29.8720645905,29.3506317139,29.4543018341,29.6873035431,29.7596683502
1366,317.8877197266,60.3119567871,26.40709991456,29.58732910154,317.513793945,317.867401123,317.664154053,318.153778076,318.239471436,60.7649269104,60.832157135,59.8857765198,59.5573158264,60.5196075439,25.8663692474,26.444770813,26.2148475647,26.9626102448,26.5469017029,29.446603775,29.3798847198,29.3162460327,29.8556404114,29.9382705688
1367,317.259436035,61.58638916014,26.01048202514,29.5915370941,316.977478027,317.295166016,317.276153564,317.670837402,317.077545166,60.8583335876,61.0723457336,61.6240577698,62.7890739441,61.5881347656,26.6526241302,25.7452487946,25.511220932,25.7801475525,26.3631687164,29.4260749817,29.4445495605,30.2184886932,29.5861988068,29.2823734283
1368,316.6856628416,60.23466567994,26.32488174438,29.28627319336,316.566375732,315.992095947,316.722930908,317.050872803,317.096038818,60.2948150635,60.7726249695,60.1557312012,60.1038970947,59.8462600708,26.6849575043,26.2312698364,26.0588283539,26.3657341003,26.283618927,29.3131656647,29.3901481628,29.3239440918,29.1407241821,29.2633838654
1369,315.6355041506,60.42578964234,25.93442268374,29.36171646118,315.820678711,314.910736084,316.196350098,315.758056641,315.491699219,60.1716423035,59.9453125,61.4115867615,60.0843925476,60.5160140991,25.9638824463,26.0290603638,26.0880813599,25.9387340546,25.6523551941,29.5933856964,29.2413139343,29.2490139008,29.4712371826,29.2536315918
1370,314.991003418,59.0158668518,26.24112358092,29.26482048034,314.270751953,315.516845703,314.256378174,315.354675293,315.556365967,59.5065078735,58.4051322937,58.9127082825,58.9496612549,59.3053245544,26.0850009918,27.2792682648,25.8812522888,25.596414566,26.3636817932,29.2782669067,29.8766822815,29.1627922058,28.9718742371,29.0344867706
1371,314.396685791,59.2492805481,25.8210002899,29.32476425172,314.141418457,313.817047119,314.738800049,314.992340088,314.293823242,59.376663208,59.0312652588,58.7315406799,59.008682251,60.0982513428,25.8550777435,25.5568962097,25.8663692474,26.3323745728,25.4942836761,28.8800067902,29.003692627,30.2333717346,29.3562755585,29.1504745483
1372,313.2880249026,59.06534042358,26.0676551819,28.97094955444,313.126251221,313.57019043,313.223266602,313.0703125,313.45010376,58.2018966675,58.7140922546,58.3414916992,60.4000244141,59.6691970825,25.7088108063,26.0146903992,25.3387775421,26.9656906128,26.3103065491,29.0924797058,28.8153400421,29.2454204559,28.8040504456,28.8974571228
1373,311.9477905274,59.36342010496,25.85497589112,29.15540122988,311.16986084,312.205535889,311.89553833,312.257873535,312.210144043,60.3656387329,60.1582984924,58.8239212036,58.434387207,59.0348548889,25.6225891113,26.1943187714,26.3123588562,25.4881248474,25.6574878693,29.2002563477,29.2864780426,28.9272232056,29.4481430054,28.9149055481
1374,311.4437194824,60.07936477662,25.9758907318,29.22078590394,310.830108643,311.886322021,311.378234863,311.66973877,311.454193115,60.1993560791,60.3256072998,59.3807678223,60.5950508118,59.8960418701,25.6816101074,25.867395401,26.4637584686,26.1450481415,25.7216415405,29.5097293854,29.3424186707,28.9929161072,28.9539108276,29.3049545288
1375,310.9213562012,59.16901168822,25.90609283448,29.0400291443,310.792114258,310.456481934,310.894256592,311.287384033,311.176544189,59.0877189636,59.321231842,59.2658042908,58.4836578369,59.6866455078,25.5276432037,26.6639156342,25.701625824,26.4191093445,25.218170166,28.8522930145,29.2515792847,29.3809108734,28.8538322449,28.861530304
1376,310.1743103026,59.70871658324,25.57270393372,29.0914539337,309.733337402,310.007415771,310.199859619,310.324584961,310.60635376,59.950958252,59.5075340271,60.934803009,59.5193367004,58.6309509277,25.8745803833,25.2114982605,25.1370811462,25.5450935364,26.0952663422,29.0185756683,29.0770835876,29.0750312805,29.2300243378,29.0565547943
1377,309.4542602538,58.66400299072,25.88956718446,28.84798164366,308.614013672,309.232971191,311.394134521,308.886535645,309.14364624,58.8444519043,57.9735145569,58.7987747192,59.6543159485,58.0489578247,26.0208492279,25.6169433594,26.3431529999,25.5091667175,25.9577236176,29.4368515015,28.9179859161,28.3606262207,28.6942195892,28.8302249908
1378,308.3188049316,59.22988052368,25.72554130554,28.52290763854,307.110778809,308.844451904,308.836242676,308.383575439,308.41897583,58.7130661011,59.6281394958,59.6830558777,58.4964866638,59.62865448,25.3577671051,26.2913169861,25.1478595734,26.0110969543,25.8196659088,29.0211429596,28.3975791931,28.2246227264,28.2898025513,28.6813907623
1379,307.5371704102,58.9603355408,25.82931480408,28.70397148134,307.330963135,307.53112793,307.549591064,307.660949707,307.613220215,58.4882736206,58.8583068848,60.5852966309,58.4651794434,58.4046211243,26.1465892792,25.7729625702,25.9058876038,26.2050952911,25.1160392761,28.9292755127,28.5551376343,28.3914203644,28.7686367035,28.8753871918
1380,305.9891967772,58.09514694214,25.6337776184,28.5619113922,305.85647583,306.337371826,306.04586792,305.714813232,305.991455078,59.1575164795,56.9388580322,57.6614761353,58.3871688843,58.3307151794,25.2120113373,26.4185962677,25.7154827118,25.4583587646,25.3644390106,28.5787448883,28.5623226166,28.6665058136,28.4571113586,28.5448722839
1381,305.4193176268,58.37516098022,25.79379959106,28.44653968812,305.30682373,305.331970215,305.40536499,305.830291748,305.222137451,58.9096298218,57.9509315491,58.2983818054,58.57654953,58.1403121948,25.4963359833,26.4006328583,25.6010341644,25.6251544952,25.8458404541,28.2482299805,28.4961166382,28.2867221832,28.4925251007,28.709104538
1382,304.794921875,58.57634429932,25.53903617858,28.65870590212,304.482055664,304.881866455,305.269866943,305.057891846,304.282928467,58.5827064514,59.0379371643,58.2290992737,58.1151618958,58.9168167114,24.9143428802,25.5312347412,25.8612365723,26.1317043304,25.2566623688,28.0203609467,29.2757015228,28.4165668488,28.4719963074,29.1089038849
1383,304.0030334472,58.05090789796,25.37655067444,28.56642837524,304.178253174,303.611633301,304.397399902,303.787689209,304.04019165,57.5968093872,57.9581184387,57.7754096985,57.9155197144,59.008682251,25.6800708771,25.4588718414,24.8614807129,25.8006763458,25.081653595,28.571559906,28.3703784943,28.7111568451,28.5854167938,28.593629837
1384,302.933782959,58.29376449588,25.0929447174,28.43596725464,302.861816406,302.524139404,303.416625977,302.753540039,303.112792969,58.6668777466,59.6573944092,58.8742179871,56.5226364136,57.7476959229,24.9646396637,25.0939712524,25.0313587189,25.0616378784,25.3131160736,28.7732563019,28.4283714294,27.9562072754,28.4063034058,28.6156978607
1385,302.1140625002,56.97088317868,25.21714439392,28.28723602296,302.216705322,302.020141602,301.863098145,302.206970215,302.263397217,57.3145370483,56.5693397522,57.7394828796,56.4677200317,56.7633361816,25.100643158,25.4722156525,25.1088542938,24.9384651184,25.4655437469,28.3719177246,28.2677326202,28.311870575,28.0665512085,28.4181079865
1386,301.3632202148,57.65490493776,25.22884559632,28.36853027346,301.498199463,301.140472412,301.61315918,300.846405029,301.71786499,57.7928581238,57.1759681702,57.6953468323,58.0361251831,57.5742263794,24.6941719055,25.9797916412,24.7716674805,25.1499118805,25.5486850739,28.6618881226,28.4494132996,27.9782772064,28.2856960297,28.467376709
1387,301.0331115722,56.89051361086,25.18860893248,28.15266876222,300.379364014,301.179473877,301.177429199,301.009613037,301.419677734,56.3214530945,57.3022193909,57.8323783875,56.1182174683,56.8782997131,25.0539398193,25.3546867371,25.0683097839,25.4332103729,25.0328979492,28.3477954865,27.7196121216,28.1394271851,28.0573120117,28.4991970062
1388,300.245928955,56.4844520569,25.01883544922,28.17237701416,300.188964844,299.694213867,300.096069336,300.413757324,300.836639404,56.347114563,57.2811775208,56.5323867798,55.9067687988,56.3548126221,24.9169101715,24.9600200653,24.716753006,25.033411026,25.4670829773,28.6372528076,28.1142807007,27.9130973816,28.2964744568,27.9007797241
1389,298.6592651368,57.37817764282,24.94339141846,27.97776298524,298.095550537,298.571807861,299.125579834,298.656494141,298.846893311,57.3448181152,57.2668075562,57.3617553711,57.5136680603,57.4038391113,25.0744686127,24.549955368,25.2191963196,24.7244510651,25.1488857269,27.8807640076,27.5435771942,27.9336261749,28.7301464081,27.8007011414
1390,299.4649169924,56.40849456788,24.9144454956,28.06490821838,299.300079346,299.15637207,299.376037598,299.789672852,299.702423096,56.2080307007,56.4487304688,56.9896659851,56.4122924805,55.9837532043,25.0164737701,25.0893516541,24.8414649963,24.8517303467,24.7732067108,28.1173591614,27.6097831726,28.0727100372,28.4232387543,28.1014499664
1391,298.1973571778,56.71427230836,24.96351013184,27.76395492552,297.725494385,297.915924072,298.197662354,298.52355957,298.624145508,57.2863082886,56.3835525513,56.663772583,56.89112854,56.3465995789,25.0765209198,24.5597076416,25.2612819672,24.8773918152,25.0426483154,28.4642963409,27.7493801117,27.6133766174,27.6852264404,27.3074951172
1392,298.7444580078,56.1636894226,25.13307800296,27.77658042908,298.815063477,298.771972656,299.113769531,298.243865967,298.777618408,55.4530830383,56.754611969,56.1474723816,55.8492889404,56.6139907837,24.9328193665,24.7716674805,24.8553218842,25.7185611725,25.3870201111,28.1707344055,27.5712909698,27.5676994324,27.7144813538,27.8586959839
1393,298.1278747558,57.43463134764,25.07888221742,27.61881637574,297.233337402,297.767089844,298.751434326,298.023681641,298.863830566,57.4864654541,56.8957481384,57.7538566589,58.0725669861,56.9645195007,24.620267868,25.4912052155,24.9482154846,25.0677967072,25.2669258118,27.2926120758,27.7965965271,27.3511199951,27.8515110016,27.8022422791
1394,297.8814208986,56.41239624024,25.08976287842,27.8616722107,297.426300049,297.530487061,297.964660645,298.454284668,298.03137207,55.6994285583,57.2606506348,57.0143013,55.6260375977,56.4615631104,24.6736431122,25.6990585327,25.3972854614,24.7136745453,24.9651527405,28.263628006,27.8119926453,27.8617744446,27.2587394714,28.1122264862
1395,296.9431457518,56.0009979248,24.76540641782,27.56420898436,296.538421631,296.678527832,297.251281738,297.077819824,297.169677734,55.5233955383,57.4402770996,55.5018386841,55.6481056213,55.8913726807,24.7701282501,24.9738769531,24.4575767517,25.3007984161,24.3246517181,27.2844009399,27.8802509308,27.3187866211,27.4886627197,27.8489437103
1396,296.2120178222,55.71215744018,24.6992012024,27.6684955597,295.747558594,296.297210693,296.290008545,296.497375488,296.227935791,56.0853729248,55.2431755066,55.6409225464,55.6799278259,55.9113883972,24.8496780396,25.0677967072,24.6962242126,24.4981212616,24.384185791,27.5266418457,27.3875579834,27.7057552338,27.7401409149,27.9823818207
1397,295.2200622558,56.36682281494,24.95078163148,27.71981773378,294.922302246,295.013641357,295.167602539,295.573577881,295.423187256,56.6571006775,55.7753868103,56.0843467712,55.6978874207,57.619392395,25.0508594513,25.1760864258,24.1106376648,24.8040008545,25.612323761,28.3688373566,27.520483017,27.1935596466,27.8669071198,27.6493015289
1398,295.2826660156,55.87423248292,24.26614456176,27.64293746948,294.810394287,295.32208252,295.724456787,295.293334961,295.263061523,55.7584495544,55.7589607239,55.8231163025,56.5739593506,55.4566764832,24.0741996765,24.2630653381,24.6218070984,24.2363777161,24.1352729797,27.3341827393,27.5369052887,28.3103313446,27.4450397491,27.5882282257
1399,293.162548828,55.17799606324,24.50664024354,27.68707427978,292.718505859,292.677459717,293.66796875,293.137298584,293.61151123,54.6478385925,55.2631912231,55.5254478455,54.9537162781,55.499786377,24.1747913361,24.3297843933,25.1068019867,24.4724597931,24.4493637085,27.4671077728,27.5856609344,27.2448825836,28.4637832642,27.6739368439
1400,292.950897217,55.22521133424,24.4160053253,27.11052131652,292.615875244,292.634857178,292.943817139,293.544281006,293.015655518,55.2924423218,55.4843902588,55.6871109009,54.7284126282,54.9337005615,23.9212589264,24.416519165,24.7952766418,24.1121788025,24.8347930908,27.0744934082,27.0011024475,27.0667953491,27.3074951172,27.1027202606
1401,292.5255432128,55.2015007019,24.56535224916,27.27054328918,292.23147583,292.125732422,292.761627197,292.649749756,292.859130859,55.6065368652,55.4433326721,55.8610916138,54.8202781677,54.2762641907,23.9145870209,24.394449234,24.8809833527,24.7906570435,24.8460845947,28.0244655609,26.7947864532,27.1099052429,27.3408546448,27.0827045441
1402,292.5625976562,54.90239562988,24.3165424347,27.40983200074,291.898895264,292.356689453,293.051605225,293.097259521,292.408538818,55.2005767822,54.6350059509,54.0648193359,55.2108421326,55.4007339478,24.1224422455,24.1547756195,24.1111507416,24.5761299133,24.6182136536,26.8635597229,27.3813991547,27.8340606689,27.743221283,27.2269191742
1403,291.6544067382,54.58717498778,24.37504997254,27.02388954162,291.749053955,290.841674805,291.212219238,292.20324707,292.265838623,54.8577461243,54.2798576355,54.8151473999,54.584197998,54.3989257812,24.4914493561,24.2599849701,24.219953537,24.7229118347,24.1809501648,26.9148807526,27.2592525482,26.7147254944,26.8255805969,27.405008316
1404,290.4960510254,54.69064102174,24.2676841736,27.08249931338,290.682556152,290.106719971,291.044372559,289.955841064,290.690765381,54.9922103882,54.2100601196,54.7140426636,54.4892539978,55.0476379395,24.1265487671,24.5006866455,23.8966255188,24.3600635529,24.4544963837,27.3660030365,27.0498580933,27.1602020264,26.6921424866,27.1442909241
1405,289.341516113,54.26979980466,24.11648864744,27.00962181094,288.630187988,289.019714355,289.967132568,289.654083252,289.436462402,54.6524581909,54.8110427856,53.6747703552,54.2326431274,53.9780845642,24.5099239349,23.7631874084,24.0203113556,23.9412746429,24.3477458954,27.0277900696,26.9410552979,27.1442909241,27.2438564301,26.691116333
1406,288.5546447752,54.51912155152,24.11063842776,27.07562217714,288.405395508,288.297637939,288.982269287,288.842651367,288.245269775,54.2649726868,53.8949432373,55.1995506287,54.2819099426,54.9542312622,23.8104038239,24.4442329407,24.3051490784,23.9618034363,24.0316028595,27.8037815094,26.5720481873,26.6639156342,27.2484760284,27.0898895264
1407,288.6089355468,53.50797195436,24.03293647766,26.71051635744,287.77053833,287.977874756,289.092590332,289.194213867,289.009460449,54.1905555725,53.9873199463,53.3211593628,53.173866272,52.8669586182,24.6248855591,23.6661891937,24.1917266846,23.8299064636,23.8519744873,27.3855056763,26.2933692932,26.648519516,26.5284252167,26.696762085
1408,287.4991577148,54.43002700804,23.74594306946,27.02902183534,287.805969238,287.133117676,287.359466553,287.610931396,287.586303711,53.7928085327,54.0037460327,54.3691596985,55.3796920776,54.6047286987,23.8391437531,23.6425800323,23.4439640045,23.9151000977,23.8889274597,26.80402565,27.7663154602,27.0724411011,26.6567306519,26.8455963135
1409,287.3548400878,53.90192184448,24.00183563232,26.82948074342,286.28527832,287.577575684,287.867034912,287.274780273,287.76953125,53.8975067139,55.080997467,54.2321281433,53.348361969,52.9506149292,23.8150234222,23.5825328827,23.9843864441,24.7218856812,23.9053497314,26.8989715576,26.5315036774,26.9205265045,26.7183170319,27.0780849457
1410,285.7479492188,53.9588897705,24.04433021546,26.7258102417,285.396392822,286.168792725,285.632476807,285.620666504,285.921417236,53.6952972412,53.219543457,54.6114006042,53.8271980286,54.4410095215,24.0464859009,23.7765312195,24.1958332062,23.8047580719,24.3980426788,26.7029209137,26.436044693,26.6592960358,26.7639942169,27.0667953491
1411,285.7271972656,53.83992385866,23.75333328248,26.52298507692,285.647338867,285.438964844,285.652984619,286.091278076,285.805419922,54.0093917847,53.2534141541,54.4481925964,53.8179588318,53.6706619263,23.8468418121,23.5204334259,23.5076026917,23.750869751,24.1409187317,26.6787986755,26.3036346436,26.7398719788,26.3164653778,26.5761547089
1412,284.5247192384,54.1904548645,23.72972488404,26.67931251526,284.296020508,284.114868164,284.341705322,285.092041016,284.778961182,54.239315033,53.9488296509,54.6909484863,54.7679328918,53.3052482605,23.6923618317,24.4103603363,23.5876655579,23.6179447174,23.3402919769,26.208688736,26.8928127289,26.7865753174,26.7737445831,26.7347412109
1413,283.2444396972,53.43191299438,23.79510917662,26.56722526548,282.265716553,283.7940979,283.347076416,283.388671875,283.426635742,54.9881019592,52.7350616455,52.1135482788,53.3303985596,53.9924545288,23.7426586151,23.6312885284,23.7313671112,23.9833583832,23.8868732452,26.2764339447,26.7496242523,26.6839313507,26.8840885162,26.2420482635
1414,281.5834472658,53.01302032472,23.82087364198,26.23701820374,281.623687744,281.780212402,281.410186768,281.437896729,281.665252686,53.5233688354,52.7453231812,52.4635658264,53.4053268433,52.9275169373,23.7652397156,24.086517334,23.8709640503,24.0449466705,23.3367004395,26.4180831909,26.031627655,26.4001197815,26.0978317261,26.2374286652
1415,281.4071166994,53.08528289796,23.93747749328,26.4467201233,280.7394104,281.262908936,281.321411133,282.292419434,281.419433594,52.8643913269,52.6380615234,53.1292152405,53.4340667725,53.3606796265,23.7087860107,23.7683200836,24.5889606476,23.3331069946,24.2882137299,26.5294513702,26.2774600983,26.1989364624,27.0139331818,26.2138195038
1416,280.5470520018,52.22645874024,23.90627288818,26.30445518496,280.090179443,281.177703857,280.343719482,280.755310059,280.368347168,51.8353843689,52.5708312988,51.9898643494,52.3070335388,52.4291801453,24.5530357361,23.8817405701,23.6790180206,23.7118644714,23.7057056427,26.0105838776,26.4555473328,26.2446136475,26.5027637482,26.3087673187
1417,279.9633178712,53.2286766052,23.77263031004,26.22449569702,279.52923584,279.521026611,280.635742188,280.250305176,279.880279541,52.458946228,52.762260437,53.3262901306,53.9611473083,53.6347389221,24.1794090271,23.3228435516,23.2905101776,23.9607772827,24.1096115112,26.1537742615,26.0547218323,26.3523902893,26.2092018127,26.3523902893
1418,279.8643676756,52.3970527649,23.78505020144,26.0908519745,279.130981445,279.767364502,279.814056396,280.967285156,279.642150879,52.0047454834,52.46459198,53.5023269653,51.9051818848,52.108417511,24.2805137634,23.6708068848,24.0141525269,23.4485816956,23.5111961365,25.9695262909,26.35546875,26.0434303284,25.9269294739,26.1589050293
1419,278.5294738768,52.22532882692,23.68199539184,26.06560211182,278.208709717,278.548980713,278.464813232,278.817382812,278.60748291,52.4230232239,52.3814506531,52.3947944641,52.2613563538,51.6660194397,23.4234352112,24.3277301788,23.7041664124,23.3233566284,23.6312885284,25.7873325348,26.141456604,26.3241634369,25.8514862061,26.2235717773
1420,278.1219787598,52.8811225891,23.26372032166,26.02423591614,277.596954346,278.56539917,277.912078857,278.609527588,277.925933838,53.2842063904,52.6821975708,52.7381401062,52.9398345947,52.7612342834,23.7672939301,23.3710861206,22.9338207245,23.1883792877,23.0580215454,26.057800293,25.9633674622,26.0311126709,26.1506938934,25.9182052612
1421,276.8089538574,52.06910400392,23.1873527527,25.91769142152,276.567932129,276.316986084,276.665466309,277.203308105,277.29107666,51.0891571045,52.6072692871,53.2534141541,51.7660980225,51.6295814514,23.4496097565,22.9502449036,23.4188156128,23.1350040436,22.983089447,25.6420917511,25.8366031647,26.2394809723,25.9690132141,25.9012680054
1422,276.6045837402,52.14331588742,23.556256485,25.68345718384,275.804260254,276.772216797,276.82711792,277.026245117,276.593078613,51.7004051208,52.1956634521,51.752243042,53.5264472961,51.5418205261,23.7816638947,23.3685207367,23.3905887604,24.1634998322,23.077009201,25.5722942352,25.6728839874,25.9017810822,25.744222641,25.5261039734
1423,276.0981384278,52.01244506836,23.41173286438,25.89131240844,276.30670166,276.036773682,275.879699707,276.396514893,275.871002197,52.2685432434,51.2580070496,52.2464752197,52.4892272949,51.7999725342,23.0611000061,23.0287666321,23.9967021942,23.13397789,23.8381175995,25.586151123,25.8494338989,25.5851230621,25.4578456879,26.9780082703
1424,275.1760864256,51.6927078247,23.37067527772,25.9315486908,274.305664062,275.178649902,275.456298828,275.184814453,275.755004883,51.9375152588,51.2826423645,51.1276512146,52.5631332397,51.5525970459,23.2622833252,23.3705730438,23.3562030792,23.7329063416,23.1314105988,25.8468666077,25.7262592316,25.9659347534,25.8032436371,26.3154392242
1425,274.8428955078,51.79196472168,23.09661560056,25.78620452882,274.457061768,274.761901855,275.343383789,274.49710083,275.155029297,52.2546844482,51.3221626282,52.322429657,51.3498764038,51.7106704712,23.3556900024,23.38904953,22.9040546417,22.7223739624,23.1119098663,25.4896640778,25.5394477844,25.7088108063,25.6071929932,26.5859069824
1426,273.4015686036,51.8336380005,23.1793460846,25.7381664276,273.086242676,272.536590576,273.448059082,273.827331543,274.109619141,51.6285552979,51.876953125,51.8646354675,51.9021034241,51.895942688,22.8388748169,24.0942153931,22.7526531219,23.2181453705,22.9928417206,25.5235366821,25.6564617157,26.138376236,25.5866641998,25.7857933044
1427,272.2314270018,51.76917724608,22.94326438904,25.36628608706,272.140899658,272.173217773,272.322052002,272.115753174,272.405212402,51.5161590576,52.3711853027,51.9549636841,51.6085395813,51.3950386047,22.978471756,22.8943023682,22.551984787,23.219171524,23.07239151,25.4896640778,25.3798351288,25.3757286072,25.2889957428,25.2972068787
1428,271.437573242,51.74423522948,23.11180610658,25.38075942992,270.879394531,271.043640137,272.54119873,271.438293457,271.285339355,51.2641677856,51.7337646484,52.0519638062,52.0406723022,51.630607605,23.514787674,22.7865257263,22.972826004,23.0477561951,23.2371349335,25.3218421936,25.4280776978,25.5178928375,25.2792434692,25.3567409515
1429,270.8551635742,52.0089553833,23.0510410309,25.63829307556,270.982543945,270.097747803,270.710540771,270.976379395,271.508605957,52.2321052551,51.8287124634,51.9554786682,51.8995361328,52.128944397,22.959482193,23.2540721893,23.0980510712,22.8773670197,23.0662326813,26.2461528778,25.4901771545,25.3947181702,25.8956222534,25.1647949219
1430,271.1968749998,51.08618164062,22.96718063356,25.42807807922,271.25302124,270.659210205,271.262268066,272.135253906,270.674621582,50.6647262573,51.4201850891,51.2918815613,50.7694206238,51.2846946716,23.0734176636,23.4265136719,22.9599952698,22.8419551849,22.5340213776,25.4373168945,25.6985454559,25.6549224854,25.0842189789,25.2653865814
1431,270.21907959,51.34761810304,23.24267807006,25.36135978698,270.821899414,269.858612061,269.893493652,270.249664307,270.271728516,50.9690666199,51.5993003845,51.2277297974,51.5377159119,51.4042778015,23.2361087799,23.1262798309,23.4480686188,23.3823776245,23.0205554962,25.1016693115,25.2951545715,25.1673622131,25.6405525208,25.602060318
1432,270.3383544924,51.8422592163,22.70666923522,25.46523551942,269.917602539,270.227600098,270.171661377,271.206329346,270.168579102,51.7471084595,51.9590682983,53.4299621582,50.9947242737,51.0804328918,22.7613792419,22.3040981293,22.527349472,22.7654838562,23.1750354767,25.773475647,25.5409870148,25.2889957428,25.2715454102,25.4511737823
1433,268.5202148436,51.22074890134,22.95281066892,25.51635246276,268.946594238,268.090026855,268.919403076,268.551422119,268.09362793,51.79945755,51.1507453918,50.9531555176,51.3611679077,50.8392181396,22.8301506042,23.1334648132,23.5106830597,22.6746444702,22.6151103973,25.8099155426,25.4393692017,25.473241806,25.4111423492,25.4480934143
1434,267.9672729492,50.84989471436,22.68398475646,25.24147148134,267.550628662,268.731048584,267.495727539,267.361785889,268.697174072,50.952129364,50.764289856,50.313167572,51.128162384,51.0917243958,22.6151103973,22.8162937164,22.7952518463,22.7192935944,22.4739742279,25.355714798,25.4249992371,25.288482666,25.0313587189,25.1068019867
1435,267.8522094728,51.76702270506,22.60782241822,25.16181869506,267.394622803,268.147003174,267.860626221,267.609649658,268.249145508,51.6454925537,52.6986236572,51.0116615295,51.5105133057,51.9688224792,22.8060283661,22.6433372498,22.8127002716,22.4005832672,22.3764629364,25.0046710968,24.8517303467,25.2469100952,25.3608455658,25.3449363708
1436,266.557043457,51.32985992434,22.91965599058,25.02304382324,265.451568604,266.271697998,267.205230713,267.092346191,266.764373779,51.0280838013,51.1368904114,51.714263916,52.0504226685,50.7196388245,23.7426586151,22.5360736847,23.0277404785,22.5776443481,22.7141628265,25.0062103271,24.9061317444,25.4958229065,24.7957897186,24.9112644196
1437,264.7270996092,50.6442993164,22.647751236,25.18973808288,264.574462891,264.716125488,264.856231689,264.218292236,265.270385742,50.9280090332,50.2854537964,50.3080368042,50.900806427,50.7991905212,22.9245834351,22.9492168427,22.2117176056,22.5673809052,22.5858573914,25.3680305481,25.027765274,25.1160392761,25.181219101,25.2556362152
1438,265.0472473144,50.24870681764,22.57641334534,25.16346092222,266.092071533,265.556762695,264.746398926,264.46875,264.372253418,49.6603507996,49.6254501343,50.3362617493,50.9120979309,50.7093734741,22.6684856415,22.6849079132,22.8060283661,22.2281417847,22.4945030212,25.2063655853,24.9918403625,25.6651859283,25.001077652,24.952835083
